class_overlap,ece_cal,ece_improvement,ece_raw,env_burst,filename,label_noise,macro_f1,model,seed,stress_score,temperature,macro_f1_processed,ece_raw_log,ece_cal_log,temperature_winsorized
0.8,0.01791975273688634,3.5183784076544184,0.018573229223489765,0.0,paperA_bilstm_hard_s0_cla0p8_env0p0_lab0p05.json,0.05,0.7252906436201827,bilstm,0,0.8500000000000001,0.9486830830574036,0.7994167355450921,0.018402853190426616,0.017761086668449205,0.9486830830574036
0.8,0.01979023716847102,-20.26419651834739,0.016455634961525595,0.0,paperA_bilstm_hard_s0_cla0p8_env0p0_lab0p1.json,0.1,0.707328163653518,bilstm,0,0.9,1.0163898468017578,0.7994167355450921,0.016321708236135046,0.019596956312520546,1.0163898468017578
0.8,0.011166713585456213,79.32653820558035,0.054014725238084794,0.1,paperA_bilstm_hard_s0_cla0p8_env0p1_lab0p0.json,0.0,0.9043106161468417,bilstm,0,0.9,1.7099759578704834,0.9043106161468417,0.05260642083570186,0.011104826132753676,1.413827884197235
0.8,0.014690895706415175,36.690290076982116,0.02320480653643608,0.1,paperA_bilstm_hard_s0_cla0p8_env0p1_lab0p05.json,0.05,0.9053674050683274,bilstm,0,0.9500000000000001,1.0846797227859497,0.9053674050683274,0.022939668824664212,0.014584029863333039,1.0846797227859497
0.8,0.019325540274381638,3.8735151783027577,0.020104282716910046,0.1,paperA_bilstm_hard_s0_cla0p8_env0p1_lab0p1.json,0.1,0.7120889108099683,bilstm,0,1.0,0.9988377690315247,0.7994167355450921,0.01990486002799085,0.01914117355876565,0.9988377690315247
0.8,0.015422265271345775,21.14964015288279,0.019558902839819592,0.2,paperA_bilstm_hard_s0_cla0p8_env0p2_lab0p0.json,0.0,0.9561806681196368,bilstm,0,1.0,1.1575579643249512,0.9561806681196368,0.019370085567236857,0.015304550877264358,1.1575579643249512
0.8,0.011353706061840056,0.08561329207323581,0.01136343467235565,0.2,paperA_bilstm_hard_s0_cla0p8_env0p2_lab0p05.json,0.05,0.9465973094583339,bilstm,0,1.05,0.9638886451721191,0.9465973094583339,0.011299355828826933,0.011289736480357736,0.9638886451721191
0.8,0.007390351315339406,68.13598850657053,0.023193411529064175,0.2,paperA_bilstm_hard_s0_cla0p8_env0p2_lab0p1.json,0.1,0.9635734494055326,bilstm,0,1.1,1.4772270917892456,0.9635734494055326,0.022928532177582107,0.007363176474670661,1.413827884197235
0.0,0.0,100.0,0.000686347484588623,0.0,paperA_bilstm_hard_s1_cla0p0_env0p0_lab0p0.json,0.0,1.0,bilstm,1,0.0,0.35370907187461853,1.0,0.0006861120558716018,0.0,0.35370907187461853
0.0,0.0,100.0,0.000551760196685791,0.0,paperA_bilstm_hard_s1_cla0p0_env0p0_lab0p05.json,0.05,1.0,bilstm,1,0.05,0.4482700228691101,1.0,0.0005516080329978057,0.0,0.4482700228691101
0.0,0.0,100.0,0.0006406307220458984,0.0,paperA_bilstm_hard_s1_cla0p0_env0p0_lab0p1.json,0.1,1.0,bilstm,1,0.1,0.2726407051086426,1.0,0.0006404256057827286,0.0,0.2726407051086426
0.0,1.7881393432617188e-07,99.97254758418741,0.0006513595581054688,0.1,paperA_bilstm_hard_s1_cla0p0_env0p1_lab0p0.json,0.0,1.0,bilstm,1,0.1,0.4586726129055023,1.0,0.0006511475155408057,1.7881391833896223e-07,0.4586726129055023
0.0,0.0,100.0,0.0004646182060241699,0.1,paperA_bilstm_hard_s1_cla0p0_env0p1_lab0p05.json,0.05,1.0,bilstm,1,0.15000000000000002,0.28890419006347656,1.0,0.0004645103044062291,0.0,0.28890419006347656
0.0,0.0,100.0,0.0007166266441345215,0.1,paperA_bilstm_hard_s1_cla0p0_env0p1_lab0p1.json,0.1,1.0,bilstm,1,0.2,0.33984774351119995,1.0,0.000716369989870516,0.0,0.33984774351119995
0.0,0.0,100.0,0.000742343803246816,0.2,paperA_bilstm_hard_s1_cla0p0_env0p2_lab0p0.json,0.0,1.0,bilstm,1,0.2,0.10015635192394257,1.0,0.0007420684023720336,0.0,0.1379166439175606
0.0,0.0,100.0,0.00029516859849294027,0.2,paperA_bilstm_hard_s1_cla0p0_env0p2_lab0p05.json,0.05,1.0,bilstm,1,0.25,0.21569707989692688,1.0,0.0002951250448124139,0.0,0.21569707989692688
0.0,0.0,100.0,0.00030499696731567383,0.2,paperA_bilstm_hard_s1_cla0p0_env0p2_lab0p1.json,0.1,1.0,bilstm,1,0.30000000000000004,0.33198410272598267,1.0,0.0003049504651957347,0.0,0.33198410272598267
0.4,0.02087115815281868,-9.25224609962056,0.019103642165660854,0.0,paperA_bilstm_hard_s1_cla0p4_env0p0_lab0p0.json,0.0,0.9276487270283513,bilstm,1,0.4,1.0499796867370605,0.9276487270283513,0.018923458750217177,0.020656339400688322,1.0499796867370605
0.4,0.007388491372267406,11.828206472675273,0.008379654169082642,0.0,paperA_bilstm_hard_s1_cla0p4_env0p0_lab0p05.json,0.05,0.9290000806911469,bilstm,1,0.45,0.960378110408783,0.9290000806911469,0.00834473977850155,0.007361330174687165,0.960378110408783
0.4,0.008357777456442514,52.71157252709078,0.01767404395341873,0.0,paperA_bilstm_hard_s1_cla0p4_env0p0_lab0p1.json,0.1,0.9225263861948709,bilstm,1,0.5,1.0846797227859497,0.9225263861948709,0.017519674275603015,0.008323044626422825,1.0846797227859497
0.4,0.008391854822635651,5.397810574732571,0.008870677173137664,0.1,paperA_bilstm_hard_s1_cla0p4_env0p1_lab0p0.json,0.0,0.9280596118799174,bilstm,1,0.5,0.9901641607284546,0.9280596118799174,0.008831563853950748,0.008356838971195182,0.9901641607284546
0.4,0.012592905461788177,-7.241820630794369,0.01174253233273824,0.1,paperA_bilstm_hard_s1_cla0p4_env0p1_lab0p05.json,0.05,0.9315801955499119,bilstm,1,0.55,1.0075953006744385,0.9315801955499119,0.011674123805395991,0.012514274269783708,1.0075953006744385
0.4,0.021125223497549694,49.50282636449324,0.04183446711301804,0.1,paperA_bilstm_hard_s1_cla0p4_env0p1_lab0p1.json,0.1,0.8969511824600807,bilstm,1,0.6,1.4534060955047607,0.8969511824600807,0.04098306997540477,0.020905179553712187,1.413827884197235
0.4,0.009805324077606202,-16.04456920375241,0.00844961909453074,0.2,paperA_bilstm_hard_s1_cla0p4_env0p2_lab0p0.json,0.0,0.935646849000883,bilstm,1,0.6000000000000001,1.0163898468017578,0.935646849000883,0.008414120887159248,0.009757563836786904,1.0163898468017578
0.4,0.01453204678495725,33.03440579036327,0.021700765828291578,0.2,paperA_bilstm_hard_s1_cla0p4_env0p2_lab0p05.json,0.05,0.9140800032763201,bilstm,1,0.6500000000000001,1.1388916969299316,0.9140800032763201,0.02146865617773927,0.014427468532928044,1.1388916969299316
0.4,0.008421460171540579,-5.857958466987864,0.007955434143543244,0.2,paperA_bilstm_hard_s1_cla0p4_env0p2_lab0p1.json,0.1,0.9317730128225997,bilstm,1,0.7000000000000001,1.0499796867370605,0.9317730128225997,0.007923956512607265,0.00838619751289753,1.0499796867370605
0.8,0.020316641877094904,53.664097585806545,0.04384643617272377,0.0,paperA_bilstm_hard_s1_cla0p8_env0p0_lab0p0.json,0.0,0.6858659567986929,bilstm,1,0.8,1.1205264329910278,0.7994167355450921,0.04291238685281013,0.020113012334597738,1.1205264329910278
0.8,0.04448733707269032,-13.737222111023284,0.039114140689373016,0.0,paperA_bilstm_hard_s1_cla0p8_env0p0_lab0p05.json,0.05,0.717225186011041,bilstm,1,0.8500000000000001,1.0671887397766113,0.7994167355450921,0.03836856237724008,0.04352617850651848,1.0671887397766113
0.8,0.021128713071346283,-0.10751724069715791,0.021106020460526148,0.0,paperA_bilstm_hard_s1_cla0p8_env0p0_lab0p1.json,0.1,0.7069867032084629,bilstm,1,0.9,1.0163898468017578,0.7994167355450921,0.02088637361576473,0.020908596928735052,1.0163898468017578
0.8,0.014738919804493586,23.04503747523652,0.019152656724055608,0.1,paperA_bilstm_hard_s1_cla0p8_env0p1_lab0p0.json,0.0,0.9070521878302056,bilstm,1,0.9,0.9509463310241699,0.9070521878302056,0.018971553347968108,0.014631357539038133,0.9509463310241699
0.8,0.027301027188698448,25.083334713106026,0.03644186121225357,0.1,paperA_bilstm_hard_s1_cla0p8_env0p1_lab0p05.json,0.05,0.7046873895564465,bilstm,1,0.9500000000000001,1.0671887397766113,0.7994167355450921,0.035793559870685304,0.026935001131237285,1.0671887397766113
0.8,0.022068667113780974,48.338082219252364,0.04271747558315595,0.1,paperA_bilstm_hard_s1_cla0p8_env0p1_lab0p1.json,0.1,0.9111921459452319,bilstm,1,1.0,1.3399403095245361,0.9111921459452319,0.04183026260693947,0.021828678481168692,1.3399403095245361
0.8,0.01013888649145762,-3.907203413202462,0.009757635811964671,0.2,paperA_bilstm_hard_s1_cla0p8_env0p2_lab0p0.json,0.0,0.9466347107794435,bilstm,1,1.0,1.0163898468017578,0.9466347107794435,0.009710337514461206,0.010087832777026063,1.0163898468017578
0.8,0.00284086283047994,80.07405031903441,0.01425710129737854,0.2,paperA_bilstm_hard_s1_cla0p8_env0p2_lab0p05.json,0.05,0.9578739869551895,bilstm,1,1.05,1.1958131790161133,0.9578739869551895,0.014156424605547191,0.0028368352058188357,1.1958131790161133
0.8,0.013830340723196666,16.34736263040107,0.01653305999437968,0.2,paperA_bilstm_hard_s1_cla0p8_env0p2_lab0p1.json,0.1,0.9401261766603126,bilstm,1,1.1,1.1024574041366577,0.9401261766603126,0.01639787691634819,0.01373557432893831,1.1024574041366577
0.0,0.0,100.0,0.000650942325592041,0.0,paperA_bilstm_hard_s2_cla0p0_env0p0_lab0p0.json,0.0,1.0,bilstm,2,0.0,0.3345472514629364,1.0,0.0006507305545319315,0.0,0.3345472514629364
0.0,0.0,100.0,0.0008504390716552734,0.0,paperA_bilstm_hard_s2_cla0p0_env0p0_lab0p05.json,0.05,1.0,bilstm,2,0.05,0.394485741853714,1.0,0.0008500776532430185,0.0,0.394485741853714
0.0,0.0,100.0,0.0006232857704162598,0.0,paperA_bilstm_hard_s2_cla0p0_env0p0_lab0p1.json,0.1,1.0,bilstm,2,0.1,0.4492567777633667,1.0,0.000623091608515169,0.0,0.4492567777633667
0.0,0.0005169750650723775,47.31501044154732,0.0009812568426132203,0.1,paperA_bilstm_hard_s2_cla0p0_env0p1_lab0p0.json,0.0,0.9996692421445009,bilstm,2,0.1,0.870799720287323,0.9996692421445009,0.0009807757248253242,0.000516841479501714,0.870799720287323
0.0,0.0,100.0,0.0007572792371114095,0.1,paperA_bilstm_hard_s2_cla0p0_env0p1_lab0p05.json,0.05,1.0,bilstm,2,0.15000000000000002,0.18003739416599274,1.0,0.0007569926458672017,0.0,0.18003739416599274
0.0,0.0,100.0,0.0007872716983159384,0.1,paperA_bilstm_hard_s2_cla0p0_env0p1_lab0p1.json,0.1,1.0,bilstm,2,0.2,0.16116586327552795,1.0,0.0007869619625059511,0.0,0.16116586327552795
0.0,0.0003333091735839844,65.88063383678313,0.0009768914580345154,0.2,paperA_bilstm_hard_s2_cla0p0_env0p2_lab0p0.json,0.0,0.999654011273983,bilstm,2,0.2,0.04271256551146507,0.999654011273983,0.0009764146101013053,0.00033325363842129683,0.1379166439175606
0.0,0.00032955408096313477,65.03644203144532,0.0009425644874572754,0.2,paperA_bilstm_hard_s2_cla0p0_env0p2_lab0p05.json,0.05,0.9996566521990251,bilstm,2,0.25,0.12943243980407715,0.9996566521990251,0.0009421205524870924,0.000329499789944552,0.1379166439175606
0.0,0.0002610929807027181,64.0826106187422,0.0007269263863563537,0.2,paperA_bilstm_hard_s2_cla0p0_env0p2_lab0p1.json,0.1,0.9996695646427212,bilstm,2,0.30000000000000004,0.3045880198478699,0.9996695646427212,0.0007266623033422877,0.00026105890186213363,0.3045880198478699
0.4,0.006660722921291987,44.590714975156935,0.012020950853824616,0.0,paperA_bilstm_hard_s2_cla0p4_env0p0_lab0p0.json,0.0,0.9347787800192018,bilstm,2,0.4,0.905907392501831,0.9347787800192018,0.011949273075709447,0.0066386383184151125,0.905907392501831
0.4,0.010031403263409932,16.15695705709676,0.011964502851168315,0.0,paperA_bilstm_hard_s2_cla0p4_env0p0_lab0p05.json,0.05,0.928535261141886,bilstm,2,0.45,1.0330482721328735,0.928535261141886,0.011893494016064914,0.009981422709821133,1.0330482721328735
0.4,0.017057443877061207,-12.382443887041287,0.015178032517433165,0.0,paperA_bilstm_hard_s2_cla0p4_env0p0_lab0p1.json,0.1,0.9235649011912108,bilstm,2,0.5,1.0499796867370605,0.9235649011912108,0.01506399860771502,0.016913599126208767,1.0499796867370605
0.4,0.013631661196549733,2.916162890348591,0.014041123221317925,0.1,paperA_bilstm_hard_s2_cla0p4_env0p1_lab0p0.json,0.0,0.9281169842417797,bilstm,2,0.5,0.9811624884605408,0.9281169842417797,0.013943459791728303,0.013539585918704458,0.9811624884605408
0.4,0.008456558167934418,31.903185738116914,0.012418434341748556,0.1,paperA_bilstm_hard_s2_cla0p4_env0p1_lab0p05.json,0.05,0.9293374674159911,bilstm,2,0.55,1.0330482721328735,0.9293374674159911,0.012341958078716589,0.008421001795633754,1.0330482721328735
0.4,0.009908045649528503,-4.375842160925036,0.009492661754290263,0.1,paperA_bilstm_hard_s2_cla0p4_env0p1_lab0p1.json,0.1,0.9270332531048484,bilstm,2,0.6,1.0671887397766113,0.9270332531048484,0.009447889555914708,0.009859282797061695,1.0671887397766113
0.4,0.009346295018990834,32.948131548674134,0.013938903172810872,0.2,paperA_bilstm_hard_s2_cla0p4_env0p2_lab0p0.json,0.0,0.9419923216267665,bilstm,2,0.6000000000000001,1.1205264329910278,0.9419923216267665,0.013842650072437946,0.009302888653227731,1.1205264329910278
0.4,0.0075873221655686695,47.74632687427098,0.014520169993241627,0.2,paperA_bilstm_hard_s2_cla0p4_env0p2_lab0p05.json,0.05,0.9725289391615757,bilstm,2,0.6500000000000001,1.3399403095245361,0.9725289391615757,0.014415761794562665,0.00755868320752333,1.3399403095245361
0.4,0.020923142711321514,17.154213494458237,0.025255530297756196,0.2,paperA_bilstm_hard_s2_cla0p4_env0p2_lab0p1.json,0.1,0.9046836924909734,bilstm,2,0.7000000000000001,1.1388916969299316,0.9046836924909734,0.024941879372295195,0.02070725986656686,1.1388916969299316
0.8,0.024233938892682393,-4.760571399140045,0.023132690638303758,0.0,paperA_bilstm_hard_s2_cla0p8_env0p0_lab0p0.json,0.0,0.6985182701712257,bilstm,2,0.8,1.0330482721328735,0.7994167355450921,0.02286918592703687,0.023944956475114524,1.0330482721328735
0.8,0.014385433177153269,31.804794723475194,0.021094493548075355,0.0,paperA_bilstm_hard_s2_cla0p8_env0p0_lab0p05.json,0.05,0.6987780426029018,bilstm,2,0.8500000000000001,1.0330482721328735,0.7994167355450921,0.020875084898156596,0.01428294455942281,1.0330482721328735
0.8,0.022384108821551004,-8.81850038905567,0.02057013167937597,0.0,paperA_bilstm_hard_s2_cla0p8_env0p0_lab0p1.json,0.1,0.6975510070244252,bilstm,2,0.9,1.0075273513793945,0.7994167355450921,0.020361423767185804,0.022137261505424496,1.0075273513793945
0.8,0.020339385261138283,19.10550682437963,0.02514310240745544,0.1,paperA_bilstm_hard_s2_cla0p8_env0p1_lab0p0.json,0.0,0.7068032658764103,bilstm,2,0.9,1.0330482721328735,0.7994167355450921,0.02483221495034316,0.020135302601788155,1.0330482721328735
0.8,0.018933222492535907,19.38279631799566,0.02348533765474955,0.1,paperA_bilstm_hard_s2_cla0p8_env0p1_lab0p05.json,0.05,0.9122674081878235,bilstm,2,0.9500000000000001,1.1388916969299316,0.9122674081878235,0.023213800325093275,0.018756219701230956,1.1388916969299316
0.8,0.010903966923554737,74.20712385964927,0.04227511063218117,0.1,paperA_bilstm_hard_s2_cla0p8_env0p1_lab0p1.json,0.1,0.9125502292239616,bilstm,2,1.0,1.4299691915512085,0.9125502292239616,0.04140593020351796,0.010844947320491691,1.413827884197235
0.8,0.013277665674686433,49.82313772547711,0.02646172971526782,0.2,paperA_bilstm_hard_s2_cla0p8_env0p2_lab0p0.json,0.0,0.9392723429194243,bilstm,2,1.0,1.3183331489562988,0.9392723429194243,0.02611767447816431,0.013190290051573674,1.3183331489562988
0.8,0.005922885894775391,70.01070134353982,0.019749998033046723,0.2,paperA_bilstm_hard_s2_cla0p8_env0p2_lab0p05.json,0.05,0.961618212713174,bilstm,2,1.05,1.3183331489562988,0.961618212713174,0.019557497286672457,0.005905414559321905,1.3183331489562988
0.8,0.010390069385369616,11.546501861185336,0.011746363461017609,0.2,paperA_bilstm_hard_s2_cla0p8_env0p2_lab0p1.json,0.1,0.9604733592196117,bilstm,2,1.1,1.0846797227859497,0.9604733592196117,0.011677910461490165,0.010336463606567375,1.0846797227859497
0.0,0.0,100.0,0.0006224513053894043,0.0,paperA_bilstm_hard_s3_cla0p0_env0p0_lab0p0.json,0.0,1.0,bilstm,3,0.0,0.4554688334465027,1.0,0.0006222576629267829,0.0,0.4554688334465027
0.0,0.0,100.0,0.0008617639541625977,0.0,paperA_bilstm_hard_s3_cla0p0_env0p0_lab0p05.json,0.05,1.0,bilstm,3,0.05,0.44535890221595764,1.0,0.0008613928487944331,0.0,0.44535890221595764
0.0,0.0,100.0,0.0006715655326843262,0.0,paperA_bilstm_hard_s3_cla0p0_env0p0_lab0p1.json,0.1,1.0,bilstm,3,0.1,0.3309260904788971,1.0,0.0006713401334599027,0.0,0.3309260904788971
0.0,0.0,100.0,0.0004757890899976094,0.1,paperA_bilstm_hard_s3_cla0p0_env0p1_lab0p0.json,0.0,1.0,bilstm,3,0.1,0.14155273139476776,1.0,0.0004756759382580152,0.0,0.14155273139476776
0.0,0.0,100.0,0.0007426010966300964,0.1,paperA_bilstm_hard_s3_cla0p0_env0p1_lab0p05.json,0.05,1.0,bilstm,3,0.15000000000000002,0.02288508601486683,1.0,0.0007423255048637971,0.0,0.1379166439175606
0.0,0.0,100.0,0.0005448460578918457,0.1,paperA_bilstm_hard_s3_cla0p0_env0p1_lab0p1.json,0.1,1.0,bilstm,3,0.2,0.35132846236228943,1.0,0.000544697683170254,0.0,0.35132846236228943
0.0,1.7881393432617188e-07,99.97308626927247,0.0006643966833750407,0.2,paperA_bilstm_hard_s3_cla0p0_env0p2_lab0p0.json,0.0,1.0,bilstm,3,0.2,0.2309207171201706,1.0,0.0006641760696098952,1.7881391833896223e-07,0.2309207171201706
0.0,0.0002286426226298014,-3.3665287633096557,0.00022119599580764773,0.2,paperA_bilstm_hard_s3_cla0p0_env0p2_lab0p05.json,0.05,0.9996749561970802,bilstm,3,0.25,1.0024453401565552,0.9996749561970802,0.00022117153558030348,0.00022861648788896112,1.0024453401565552
0.0,0.0003333091735839844,31.66833137535568,0.00048778140544891355,0.2,paperA_bilstm_hard_s3_cla0p0_env0p2_lab0p1.json,0.1,0.9996693589669674,bilstm,3,0.30000000000000004,0.05284024775028229,0.9996693589669674,0.00048766247877107246,0.00033325363842129683,0.1379166439175606
0.4,0.006045166810353597,-0.008564371520288872,0.006044649124145507,0.0,paperA_bilstm_hard_s3_cla0p4_env0p0_lab0p0.json,0.0,0.9299684912960042,bilstm,3,0.4,0.9999181032180786,0.9299684912960042,0.006026453519841344,0.006026968095487013,0.9999181032180786
0.4,0.01051616864403089,-4.661724209518861,0.01004776934782664,0.0,paperA_bilstm_hard_s3_cla0p4_env0p0_lab0p05.json,0.05,0.9191119828652505,bilstm,3,0.45,0.9785691499710083,0.9191119828652505,0.00999762611871615,0.01046125837086865,0.9785691499710083
0.4,0.011355624943971633,-12.841248663189935,0.010063363422950108,0.0,paperA_bilstm_hard_s3_cla0p4_env0p0_lab0p1.json,0.1,0.9339720428033647,bilstm,3,0.5,0.989253580570221,0.9339720428033647,0.010013064947670467,0.01129163381884544,0.989253580570221
0.4,0.015432400465011598,4.875650254504105,0.01622339653968811,0.1,paperA_bilstm_hard_s3_cla0p4_env0p1_lab0p0.json,0.0,0.9124165501426575,bilstm,3,0.5,1.0671887397766113,0.9124165501426575,0.01609320347050416,0.015314532087477876,1.0671887397766113
0.4,0.0121542682548364,13.842567454861207,0.014107045551141104,0.1,paperA_bilstm_hard_s3_cla0p4_env0p1_lab0p05.json,0.05,0.9254328164855947,bilstm,3,0.55,1.0330482721328735,0.9254328164855947,0.014008467201799624,0.012080998234624553,1.0330482721328735
0.4,0.013620457420746485,-3.004141619063035,0.01322321336468061,0.1,paperA_bilstm_hard_s3_cla0p4_env0p1_lab0p1.json,0.1,0.930933135744368,bilstm,3,0.6,0.979705810546875,0.930933135744368,0.01313654982320058,0.013528532753979191,0.979705810546875
0.4,0.008814516137043635,42.77137738110723,0.015402286012967427,0.2,paperA_bilstm_hard_s3_cla0p4_env0p2_lab0p0.json,0.0,0.9436305961909183,bilstm,3,0.6000000000000001,1.1575579643249512,0.9436305961909183,0.015284874870918702,0.00877589507440601,1.1575579643249512
0.4,0.00996186097462972,-0.772698466527648,0.009885476052761077,0.2,paperA_bilstm_hard_s3_cla0p4_env0p2_lab0p05.json,0.05,0.9283583273028758,bilstm,3,0.6500000000000001,1.002705693244934,0.9283583273028758,0.009836934377259514,0.009912568728930342,1.002705693244934
0.4,0.01114644596974055,-16.70056564637928,0.00955132128794988,0.2,paperA_bilstm_hard_s3_cla0p4_env0p2_lab0p1.json,0.1,0.9356065794946883,bilstm,3,0.7000000000000001,1.0499796867370605,0.9356065794946883,0.009505995802404429,0.011084782139447715,1.0499796867370605
0.8,0.019743497133255006,5.5883598488060136,0.02091214293241501,0.0,paperA_bilstm_hard_s3_cla0p8_env0p0_lab0p0.json,0.0,0.7029401846637029,bilstm,3,0.8,0.999057948589325,0.7994167355450921,0.020696485462790067,0.019551122272673003,0.999057948589325
0.8,0.0260076920290788,-3.2388529695831734,0.025191767712434133,0.0,paperA_bilstm_hard_s3_cla0p8_env0p0_lab0p05.json,0.05,0.7130026717396302,bilstm,3,0.8500000000000001,1.0163898468017578,0.7994167355450921,0.024879685542290888,0.025675243824839947,1.0163898468017578
0.8,0.021791425704956055,2.0342201525320727,0.022243915925423307,0.0,paperA_bilstm_hard_s3_cla0p8_env0p0_lab0p1.json,0.1,0.7228367289532258,bilstm,3,0.9,0.9939227104187012,0.7994167355450921,0.022000128594547228,0.021557386516029366,0.9939227104187012
0.8,0.015804612706104913,45.92667692044405,0.029228114356597265,0.1,paperA_bilstm_hard_s3_cla0p8_env0p1_lab0p0.json,0.0,0.8897655699395601,bilstm,3,0.9,1.1388916969299316,0.8897655699395601,0.028809117761060696,0.015681020333650906,1.1388916969299316
0.8,0.015227398524681728,15.508425661723683,0.01802238701780637,0.1,paperA_bilstm_hard_s3_cla0p8_env0p1_lab0p05.json,0.05,0.7023934938240581,bilstm,3,0.9500000000000001,1.0671887397766113,0.7994167355450921,0.017861909063155698,0.015112625356347142,1.0671887397766113
0.8,0.012488312184810637,43.66150897555671,0.02216657201449076,0.1,paperA_bilstm_hard_s3_cla0p8_env0p1_lab0p1.json,0.1,0.9268810189299432,bilstm,3,1.0,1.2154123783111572,0.9268810189299432,0.021924464816234897,0.01241097641075552,1.2154123783111572
0.8,0.009384257197380067,32.75392482234408,0.013955100238323212,0.2,paperA_bilstm_hard_s3_cla0p8_env0p2_lab0p0.json,0.0,0.9549846051392137,bilstm,3,1.0,1.0671887397766113,0.9549846051392137,0.013858624344747482,0.009340498604047596,1.0671887397766113
0.8,0.010956700374682743,55.89262482141606,0.024840971221526464,0.2,paperA_bilstm_hard_s3_cla0p8_env0p2_lab0p05.json,0.05,0.9471651265150578,bilstm,3,1.05,1.2555795907974243,0.9471651265150578,0.024537450525581837,0.010897110609478787,1.2555795907974243
0.8,0.006836101442575454,75.55888120806522,0.027969674795866012,0.2,paperA_bilstm_hard_s3_cla0p8_env0p2_lab0p1.json,0.1,0.9546959993933848,bilstm,3,1.1,1.5014386177062988,0.9546959993933848,0.027585667372051374,0.006812841246976857,1.413827884197235
0.0,0.00039956716696421305,60.56963442071517,0.001013348877429962,0.0,paperA_bilstm_hard_s4_cla0p0_env0p0_lab0p0.json,0.0,0.9996519631978837,bilstm,4,0.0,0.7389446496963501,0.9996519631978837,0.001012835786054059,0.0003994873612615398,0.7389446496963501
0.0,0.0003949847221374512,62.922050040548406,0.0010652819871902466,0.0,paperA_bilstm_hard_s4_cla0p0_env0p0_lab0p05.json,0.05,0.9996837257742728,bilstm,4,0.05,0.7204985618591309,0.9996837257742728,0.0010647149769822438,0.0003949067362069152,0.7204985618591309
0.0,0.00025184879700342814,52.06065622017728,0.0005253488620122274,0.0,paperA_bilstm_hard_s4_cla0p0_env0p0_lab0p1.json,0.1,0.9996774172065246,bilstm,4,0.1,0.8735944628715515,0.9996774172065246,0.0005252109146103778,0.0002518170884188863,0.8735944628715515
0.0,0.00028440211216608686,63.93263591402062,0.0007885303497314453,0.1,paperA_bilstm_hard_s4_cla0p0_env0p1_lab0p0.json,0.0,0.9996519631978837,bilstm,4,0.1,0.721439778804779,0.9996519631978837,0.0007882196230094596,0.00028436167755166274,0.721439778804779
0.0,0.00035376596450805656,-3.9213482162398545,0.0003404170274734497,0.1,paperA_bilstm_hard_s4_cla0p0_env0p1_lab0p05.json,0.05,0.9996700327098009,bilstm,4,0.15000000000000002,1.0037952661514282,0.9996700327098009,0.0003403590987433973,0.00035370340408329886,1.0037952661514282
0.0,0.00041328509648640946,37.677519787405146,0.0006631396810213724,0.1,paperA_bilstm_hard_s4_cla0p0_env0p1_lab0p1.json,0.1,0.9993303919104741,bilstm,4,0.2,0.7731690406799316,0.9993303919104741,0.0006629199010609409,0.0004131997177239573,0.7731690406799316
0.0,0.00026612510283788044,50.63247634548419,0.0005390691757202148,0.2,paperA_bilstm_hard_s4_cla0p0_env0p2_lab0p0.json,0.0,0.9996519631978837,bilstm,4,0.2,0.7199018597602844,0.9996519631978837,0.0005389239301280458,0.0002660896978340011,0.7199018597602844
0.0,0.0,100.0,0.0006293558677037557,0.2,paperA_bilstm_hard_s4_cla0p0_env0p2_lab0p05.json,0.05,1.0,bilstm,4,0.25,0.11878951638936996,1.0,0.0006291579063540524,0.0,0.1379166439175606
0.0,0.0,100.0,0.0005866805911064148,0.2,paperA_bilstm_hard_s4_cla0p0_env0p2_lab0p1.json,0.1,1.0,bilstm,4,0.30000000000000004,0.044004909694194794,1.0,0.00058650856132949,0.0,0.1379166439175606
0.4,0.008553672949473064,46.49294033683311,0.015986064275105794,0.0,paperA_bilstm_hard_s4_cla0p4_env0p0_lab0p0.json,0.0,0.9280948227963475,bilstm,4,0.4,0.9275889992713928,0.9280948227963475,0.01585963279756168,0.008517297570553934,0.9275889992713928
0.4,0.00927157962322235,-20.82919723660058,0.0076732940673828135,0.0,paperA_bilstm_hard_s4_cla0p4_env0p0_lab0p05.json,0.05,0.9316661680165743,bilstm,4,0.45,0.9802423119544983,0.9316661680165743,0.007644004084807184,0.009228862363516168,0.9802423119544983
0.4,0.009333212375640871,12.496684171674588,0.010666124234596888,0.0,paperA_bilstm_hard_s4_cla0p4_env0p0_lab0p1.json,0.1,0.9314591528602991,bilstm,4,0.5,0.9405336976051331,0.9314591528602991,0.010609642404678453,0.009289927067892147,0.9405336976051331
0.4,0.007074309319257737,39.80697089599185,0.011752705295880635,0.1,paperA_bilstm_hard_s4_cla0p4_env0p1_lab0p0.json,0.0,0.9281090083326176,bilstm,4,0.5,0.9448577165603638,0.9281090083326176,0.01168417864807939,0.007049403783741391,0.9448577165603638
0.4,0.00872184184193611,15.100642341956789,0.010273154099782307,0.1,paperA_bilstm_hard_s4_cla0p4_env0p1_lab0p05.json,0.05,0.9316536392285013,bilstm,4,0.55,1.0671887397766113,0.9316536392285013,0.010220743892011353,0.00868402630108136,1.0671887397766113
