filename,label_noise,macro_f1,model,noise_category
paperA_enhanced_hard_s4_cla0p0_env0p0_lab0p1.json,0.1,1.0,enhanced,10%
paperA_enhanced_hard_s4_cla0p0_env0p1_lab0p0.json,0.0,1.0,enhanced,0%
paperA_enhanced_hard_s4_cla0p0_env0p1_lab0p05.json,0.05,1.0,enhanced,5%
paperA_enhanced_hard_s4_cla0p0_env0p1_lab0p1.json,0.1,1.0,enhanced,10%
paperA_enhanced_hard_s4_cla0p0_env0p2_lab0p0.json,0.0,1.0,enhanced,0%
paperA_enhanced_hard_s4_cla0p0_env0p2_lab0p05.json,0.05,1.0,enhanced,5%
paperA_enhanced_hard_s4_cla0p0_env0p2_lab0p1.json,0.1,1.0,enhanced,10%
paperA_enhanced_hard_s4_cla0p4_env0p0_lab0p0.json,0.0,0.9265444743645638,enhanced,0%
paperA_enhanced_hard_s4_cla0p4_env0p0_lab0p05.json,0.05,0.9314560054446824,enhanced,5%
paperA_enhanced_hard_s4_cla0p4_env0p0_lab0p1.json,0.1,0.931301423274459,enhanced,10%
paperA_enhanced_hard_s4_cla0p4_env0p1_lab0p0.json,0.0,0.988786944365424,enhanced,0%
paperA_enhanced_hard_s4_cla0p4_env0p1_lab0p05.json,0.05,0.9886549709840716,enhanced,5%
paperA_enhanced_hard_s4_cla0p4_env0p1_lab0p1.json,0.1,0.983563191073792,enhanced,10%
paperA_enhanced_hard_s4_cla0p4_env0p2_lab0p0.json,0.0,0.989300997791944,enhanced,0%
paperA_enhanced_hard_s4_cla0p4_env0p2_lab0p05.json,0.05,0.996987117629293,enhanced,5%
paperA_enhanced_hard_s4_cla0p4_env0p2_lab0p1.json,0.1,0.9881001635129587,enhanced,10%
paperA_enhanced_hard_s4_cla0p8_env0p0_lab0p0.json,0.0,0.6849318751241709,enhanced,0%
paperA_enhanced_hard_s4_cla0p8_env0p0_lab0p05.json,0.05,0.7151831384767063,enhanced,5%
paperA_enhanced_hard_s4_cla0p8_env0p0_lab0p1.json,0.1,0.6868048664129718,enhanced,10%
paperA_enhanced_hard_s4_cla0p8_env0p1_lab0p0.json,0.0,0.9639063841630813,enhanced,0%
paperA_enhanced_hard_s4_cla0p8_env0p1_lab0p05.json,0.05,0.9625750069243328,enhanced,5%
paperA_enhanced_hard_s4_cla0p8_env0p1_lab0p1.json,0.1,0.9625625482380205,enhanced,10%
paperA_enhanced_hard_s4_cla0p8_env0p2_lab0p0.json,0.0,0.9855266734262911,enhanced,0%
paperA_enhanced_hard_s4_cla0p8_env0p2_lab0p05.json,0.05,0.9807688431772186,enhanced,5%
paperA_enhanced_hard_s4_cla0p8_env0p2_lab0p1.json,0.1,0.9686309154136632,enhanced,10%
